"","immunity","IPC","Network","simulationCTC","incSarscov2","incIndex","incCommCases","incNosocomial","testingRound","incSymptoms","typeDailyScreening","targetDailyScreening","stratSurveillance","PCR.n_positive_and_tested","PCR.n_test","PCR.n_test_positive","PCR.n_test_true_positive","PCR.n_test_false_positive","PCR.n_test_true_negative","PCR.n_test_false_negative","RDT.n_positive_and_tested","RDT.n_test","RDT.n_test_positive","RDT.n_test_true_positive","RDT.n_test_false_positive","RDT.n_test_true_negative","RDT.n_test_false_negative","infAverted"
"24701","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d02","8","106","8","8","0","98","0","8","776","8","8","0","768","0","12"
"24702","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d03","8","106","8","8","0","98","0","9","778","9","9","0","769","0","12"
"24703","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d04","8","106","8","8","0","98","0","9","782","9","9","0","773","0","12"
"24704","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d05","8","106","8","8","0","98","0","10","784","10","10","0","774","0","12"
"24705","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d06","8","106","8","8","0","98","0","11","780","11","11","0","769","0","12"
"24706","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d07","8","106","8","8","0","98","0","15","779","15","15","0","764","0","12"
"24707","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d08","8","106","8","8","0","98","0","15","785","15","15","0","770","0","12"
"24708","0.20.2","1","2","3","18","4","2","12","95","70","RDT1","All","adm_sym_d01_d09","8","106","8","8","0","98","0","16","785","16","16","0","769","0","12"
"24709","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"24710","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","sym","8","70","8","8","0","62","0","0","0","0","0","0","0","0","12"
"24711","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym","8","106","8","8","0","98","0","0","0","0","0","0","0","0","12"
"24712","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d01","0","0","0","0","0","0","0","1","151","1","1","0","150","0","10"
"24713","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d02","0","0","0","0","0","0","0","1","152","1","1","0","151","0","10"
"24714","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d03","0","0","0","0","0","0","0","2","153","2","2","0","151","0","9"
"24715","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d04","0","0","0","0","0","0","0","2","156","2","2","0","154","0","9"
"24716","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d05","0","0","0","0","0","0","0","3","158","3","3","0","155","0","8"
"24717","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d06","0","0","0","0","0","0","0","3","154","3","3","0","151","0","7"
"24718","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d07","0","0","0","0","0","0","0","5","153","5","5","0","148","0","4"
"24719","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d08","0","0","0","0","0","0","0","5","159","5","5","0","154","0","4"
"24720","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","d09","0","0","0","0","0","0","0","6","159","6","6","0","153","0","4"
"24721","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01","8","106","8","8","0","98","0","1","151","1","1","0","150","0","12"
"24722","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d02","8","106","8","8","0","98","0","1","152","1","1","0","151","0","12"
"24723","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d03","8","106","8","8","0","98","0","2","153","2","2","0","151","0","12"
"24724","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d04","8","106","8","8","0","98","0","2","156","2","2","0","154","0","12"
"24725","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d05","8","106","8","8","0","98","0","3","158","3","3","0","155","0","12"
"24726","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d06","8","106","8","8","0","98","0","3","154","3","3","0","151","0","12"
"24727","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d07","8","106","8","8","0","98","0","5","153","5","5","0","148","0","12"
"24728","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d08","8","106","8","8","0","98","0","5","159","5","5","0","154","0","12"
"24729","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d09","8","106","8","8","0","98","0","6","159","6","6","0","153","0","12"
"24730","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d02","8","106","8","8","0","98","0","2","303","2","2","0","301","0","12"
"24731","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d03","8","106","8","8","0","98","0","3","304","3","3","0","301","0","12"
"24732","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d04","8","106","8","8","0","98","0","3","307","3","3","0","304","0","12"
"24733","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d05","8","106","8","8","0","98","0","4","309","4","4","0","305","0","12"
"24734","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d06","8","106","8","8","0","98","0","4","305","4","4","0","301","0","12"
"24735","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d07","8","106","8","8","0","98","0","6","304","6","6","0","298","0","12"
"24736","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d08","8","106","8","8","0","98","0","6","310","6","6","0","304","0","12"
"24737","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Patients","adm_sym_d01_d09","8","106","8","8","0","98","0","7","310","7","7","0","303","0","12"
"24738","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm","0","36","0","0","0","36","0","0","0","0","0","0","0","0","0"
"24739","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","sym","8","70","8","8","0","62","0","0","0","0","0","0","0","0","12"
"24740","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","adm_sym","8","106","8","8","0","98","0","0","0","0","0","0","0","0","12"
"24741","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d01","0","0","0","0","0","0","0","3","236","3","3","0","233","0","2"
"24742","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d02","0","0","0","0","0","0","0","3","237","3","3","0","234","0","2"
"24743","0.20.2","1","2","3","18","4","2","12","95","70","RDT2","Staff","d03","0","0","0","0","0","0","0","3","238","3","3","0","235","0","2"
